name,gmap_id,latitude,longitude,category,avg_rating,num_of_reviews,url
Massage,0x88583160e58b2e31:0xadf82e91c5d6a770,34.8874612,-82.45720469999999,Hotel,4.8,5,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88583160e58b2e31:0xadf82e91c5d6a770?authuser=-1&hl=en&gl=us
American Inn,0x88ff5d558ea408b3:0xea8c5c1720e90940,33.963781499999996,-80.4553141,Hotel,3.0,38,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88ff5d558ea408b3:0xea8c5c1720e90940?authuser=-1&hl=en&gl=us
MainStay Suites Greensboro,0x885305c7523b15e3:0x3540b7c8bfb56122,36.0757099,-79.96203539999999,Hotel,4.3,8,https://www.google.com/maps/place//data=!4m2!3m1!1s0x885305c7523b15e3:0x3540b7c8bfb56122?authuser=-1&hl=en&gl=us
The Oasis by Stellar Retreats,0x872b7756a88552ff:0xe6b6f28c6a24897a,33.711490999999995,-111.861936,Resort hotel,4.8,8,https://www.google.com/maps/place//data=!4m2!3m1!1s0x872b7756a88552ff:0xe6b6f28c6a24897a?authuser=-1&hl=en&gl=us
Best Western Plus Casino Royale - On The Strip (No Resort Fees + No Parking Fee),0x80c8c43c32f286af:0x3b3c451e08af21a7,36.1205603,-115.17197309999999,Hotel,4.7,13,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c8c43c32f286af:0x3b3c451e08af21a7?authuser=-1&hl=en&gl=us
Woodhill Resort,0x4d55bbfbab9627bb:0x30db184a2a902eee,45.8202743,-89.6100692,Resort hotel,3.9,7,https://www.google.com/maps/place//data=!4m2!3m1!1s0x4d55bbfbab9627bb:0x30db184a2a902eee?authuser=-1&hl=en&gl=us
Oakwood Residence Sixth Avenue,0x89c259a8d3694aad:0x53bb7b3cfa9dcc1a,40.748154299999996,-73.9886899,Hotel,4.3,15,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c259a8d3694aad:0x53bb7b3cfa9dcc1a?authuser=-1&hl=en&gl=us
Pentagon Inn,0x89b7b720817978cb:0xd9dd2d455ef444eb,38.8648336,-77.0561216,Hotel,4.8,4,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89b7b720817978cb:0xd9dd2d455ef444eb?authuser=-1&hl=en&gl=us
Hill Top Motel,0x80dc6f544e4ef43f:0xd979d6d83b81d3a0,33.1779577,-117.3647426,Hotel,4.1,8,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80dc6f544e4ef43f:0xd979d6d83b81d3a0?authuser=-1&hl=en&gl=us
The Bunkhouse,0x8865fe1191c33ba7:0x747e1c1e16256b2c,37.1656137,-86.2709321,Hotel,5.0,7,https://www.google.com/maps/place//data=!4m2!3m1!1s0x8865fe1191c33ba7:0x747e1c1e16256b2c?authuser=-1&hl=en&gl=us
Glocca Morra Inn,0x536be247d3764969:0x85e359469f062396,48.994692,-111.96275,Hotel,4.1,18,https://www.google.com/maps/place//data=!4m2!3m1!1s0x536be247d3764969:0x85e359469f062396?authuser=-1&hl=en&gl=us
Travel Inn,0x887b5620d7cc9ecb:0x83201309e04a0fde,35.894802,-87.6431131,Hotel,3.5,2,https://www.google.com/maps/place//data=!4m2!3m1!1s0x887b5620d7cc9ecb:0x83201309e04a0fde?authuser=-1&hl=en&gl=us
Misdemeanor,0x89c25a4dd5dcebe9:0xdc469c4188dc5330,40.688912099999996,-73.9887719,Hotel,2.7,8,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c25a4dd5dcebe9:0xdc469c4188dc5330?authuser=-1&hl=en&gl=us
Boathouse Barndos,0x8669e732cdb63ca1:0x13f5b5923f4e600c,28.413808799999998,-96.7192944,Hotel,4.4,8,https://www.google.com/maps/place//data=!4m2!3m1!1s0x8669e732cdb63ca1:0x13f5b5923f4e600c?authuser=-1&hl=en&gl=us
Regency Inn and Suites,0x87abe56fc05c919b:0xa6c10ce75a37a3ed,35.3866705,-99.39933119999999,Hotel,4.6,5,https://www.google.com/maps/place//data=!4m2!3m1!1s0x87abe56fc05c919b:0xa6c10ce75a37a3ed?authuser=-1&hl=en&gl=us
Shapley Apartments,0x87b209718d7570d3:0xf6217bc90d72d5e5,35.432716299999996,-97.7575672,Hotel,4.0,1,https://www.google.com/maps/place//data=!4m2!3m1!1s0x87b209718d7570d3:0xf6217bc90d72d5e5?authuser=-1&hl=en&gl=us
Ambassador Inn,0x88051bd11113f2a5:0x839152c1dae95c5b,43.0383192,-87.9418403,Hotel,4.0,3,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88051bd11113f2a5:0x839152c1dae95c5b?authuser=-1&hl=en&gl=us
LaUna Homeaway,0x885f08b540201c15:0x226f5040bdcd7aea,34.8790893,-84.1875534,Hotel,4.0,5,https://www.google.com/maps/place//data=!4m2!3m1!1s0x885f08b540201c15:0x226f5040bdcd7aea?authuser=-1&hl=en&gl=us
IHG Army Hotels in Richardson Complex.,0x88652bee6dd4017d:0x81fd3ffd215903c8,36.6126839,-87.43427729999999,Hotel,3.5,18,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88652bee6dd4017d:0x81fd3ffd215903c8?authuser=-1&hl=en&gl=us
Birchwood Suites,0x89e82541e0455555:0xe58eb8af0ecd5de1,40.8690135,-73.2999851,Hotel,3.0,5,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89e82541e0455555:0xe58eb8af0ecd5de1?authuser=-1&hl=en&gl=us
Acorn inn,0x548f8bbb4b688711:0xde643a9dbcf54e05,48.2998592,-122.654201,Hotel,3.7,3,https://www.google.com/maps/place//data=!4m2!3m1!1s0x548f8bbb4b688711:0xde643a9dbcf54e05?authuser=-1&hl=en&gl=us
Golden Haven Ranch,0x873533b7e9f431ef:0x1ddb61d6a1f89e22,37.339843699999996,-112.60271449999999,Hotel,4.7,8,https://www.google.com/maps/place//data=!4m2!3m1!1s0x873533b7e9f431ef:0x1ddb61d6a1f89e22?authuser=-1&hl=en&gl=us
Quality Inn & Suites North,0x8838f4a9657570d7:0x58597a50bb2ddbc,40.1020288,-82.9894199,Hotel,1.5,2,https://www.google.com/maps/place//data=!4m2!3m1!1s0x8838f4a9657570d7:0x58597a50bb2ddbc?authuser=-1&hl=en&gl=us
Mountain Laurel Inn,0x89cd8024bc929215:0xe41ae0928ad0d747,41.9621488,-78.64642909999999,Hotel,3.7,6,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89cd8024bc929215:0xe41ae0928ad0d747?authuser=-1&hl=en&gl=us
Super 8 East Hazel Crest,0x880e18a01af7ad33:0x8fa671ef2b910afe,41.5762005,-87.6378146,Hotel,2.6,8,https://www.google.com/maps/place//data=!4m2!3m1!1s0x880e18a01af7ad33:0x8fa671ef2b910afe?authuser=-1&hl=en&gl=us
Cottonwood Street Inn,0x54af2748f32eb249:0x66cb503769bf8cd1,43.8265947,-115.8354396,Hotel,4.8,8,https://www.google.com/maps/place//data=!4m2!3m1!1s0x54af2748f32eb249:0x66cb503769bf8cd1?authuser=-1&hl=en&gl=us
Baymont Inn & Suites Tacoma,0x5490f8b34e83916b:0x7434e8b0ff22fe68,47.243477,-122.35082999999999,Hotel,2.7,3,https://www.google.com/maps/place//data=!4m2!3m1!1s0x5490f8b34e83916b:0x7434e8b0ff22fe68?authuser=-1&hl=en&gl=us
Hawthorn Suites by Wyndham Chelmsford/Lowell,0x89e3a35960c60f09:0xb52eb24186fbf85d,42.6241231,-71.3655192,Extended stay hotel,2.3,33,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89e3a35960c60f09:0xb52eb24186fbf85d?authuser=-1&hl=en&gl=us
Point Reyes Schoolhouse Lodging,0x8085c67e195a9a51:0x7371f938e8003a86,38.0717692,-122.8034976,Hotel,4.1,8,https://www.google.com/maps/place//data=!4m2!3m1!1s0x8085c67e195a9a51:0x7371f938e8003a86?authuser=-1&hl=en&gl=us
Queen's Inn,0x87f58135dd572f85:0xd260793edaa57562,44.894900799999995,-94.3605662,Hotel,4.0,8,https://www.google.com/maps/place//data=!4m2!3m1!1s0x87f58135dd572f85:0xd260793edaa57562?authuser=-1&hl=en&gl=us
Cabins at Grand Canyon West,0x80cc1252c278c2b9:0x49e25fd1dade93f2,35.987710899999996,-113.8205799,Hotel,5.0,1,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80cc1252c278c2b9:0x49e25fd1dade93f2?authuser=-1&hl=en&gl=us
Hickory Star Pool,0x885c68ee495a8eab:0xf0a98d9f9e40a76f,36.2644454,-83.88111769999999,Resort hotel,4.2,27,https://www.google.com/maps/place//data=!4m2!3m1!1s0x885c68ee495a8eab:0xf0a98d9f9e40a76f?authuser=-1&hl=en&gl=us
Broering's Lakefront Cottages,0x881fbf23e53cf22b:0x2458c647748f6895,44.573344,-85.33872819999999,Resort hotel,4.0,8,https://www.google.com/maps/place//data=!4m2!3m1!1s0x881fbf23e53cf22b:0x2458c647748f6895?authuser=-1&hl=en&gl=us
OYO Deluxe Inn,0x8627d705908e8d75:0xef304c6c8cf0f1df,31.5956108,-90.4534517,Hotel,2.4,5,https://www.google.com/maps/place//data=!4m2!3m1!1s0x8627d705908e8d75:0xef304c6c8cf0f1df?authuser=-1&hl=en&gl=us
Best Western Eastern Shore,0x89ba36571468e9e7:0x89f698576952732b,37.5401439,-75.818433,Hotel,3.0,2,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89ba36571468e9e7:0x89f698576952732b?authuser=-1&hl=en&gl=us
Luxury Vacation Home luxevaca,0x80998dc4cb2a0337:0x342dd0913031ee86,38.8557377,-120.00458549999999,Hotel,4.8,5,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80998dc4cb2a0337:0x342dd0913031ee86?authuser=-1&hl=en&gl=us
colorado belle,0x80ce41551e828ef1:0x8fd14c94af8da665,35.114112399999996,-114.61743799999999,Hotel,3.5,15,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80ce41551e828ef1:0x8fd14c94af8da665?authuser=-1&hl=en&gl=us
Apple Creek Cabin,0x885fa3fc67e785e3:0x79eb3591504d15fc,34.812478299999995,-84.35802699999999,Hotel,4.3,3,https://www.google.com/maps/place//data=!4m2!3m1!1s0x885fa3fc67e785e3:0x79eb3591504d15fc?authuser=-1&hl=en&gl=us
Low Rider Lodge,0x8635472a1afafa9b:0x4a1e3fafffae3df3,34.195450799999996,-94.7888234,Hotel,4.8,15,https://www.google.com/maps/place//data=!4m2!3m1!1s0x8635472a1afafa9b:0x4a1e3fafffae3df3?authuser=-1&hl=en&gl=us
North Myrtle Beach Golf,0x890062d577d1ba1f:0x32f98e4983564e0b,33.8079286,-78.7014138,Resort hotel,4.8,8,https://www.google.com/maps/place//data=!4m2!3m1!1s0x890062d577d1ba1f:0x32f98e4983564e0b?authuser=-1&hl=en&gl=us
Rodeway Inn Downtown Convention Center,0x86568e229d3966e9:0x4b80e091d96928d6,32.453825699999996,-99.7321944,Hotel,2.0,6,https://www.google.com/maps/place//data=!4m2!3m1!1s0x86568e229d3966e9:0x4b80e091d96928d6?authuser=-1&hl=en&gl=us
Motel 6 Westampton Nj,0x89c148d2ffa97e55:0x295b1ad852094b07,40.0318329,-74.818541,Hotel,2.4,48,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c148d2ffa97e55:0x295b1ad852094b07?authuser=-1&hl=en&gl=us
Camp Pendleton Billeting,0x80dc6fbae21461e5:0x56e4a34c13f151f4,33.2144365,-117.3949835,Hotel,4.5,4,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80dc6fbae21461e5:0x56e4a34c13f151f4?authuser=-1&hl=en&gl=us
Bull Hollow Lodge,0x89cc538cbde0e42d:0x5cea771640cf29bf,41.32425,-78.491325,Hotel,4.8,6,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89cc538cbde0e42d:0x5cea771640cf29bf?authuser=-1&hl=en&gl=us
Park Lane Ocean Resort,0x7c006da04f765d49:0x3a0e8902e39d888f,21.2910063,-157.8470549,Hotel,4.2,6,https://www.google.com/maps/place//data=!4m2!3m1!1s0x7c006da04f765d49:0x3a0e8902e39d888f?authuser=-1&hl=en&gl=us
Grand Pacific Hotel,0x808580f3c0b5954d:0x4b9089fbe1018743,37.7980138,-122.4088463,Hotel,5.0,1,https://www.google.com/maps/place//data=!4m2!3m1!1s0x808580f3c0b5954d:0x4b9089fbe1018743?authuser=-1&hl=en&gl=us
Big Sky Ski Resort,0x53500e36cbfddaff:0xa82d7d141f33ad3b,45.276297299999996,-111.3338457,Hotel,3.8,5,https://www.google.com/maps/place//data=!4m2!3m1!1s0x53500e36cbfddaff:0xa82d7d141f33ad3b?authuser=-1&hl=en&gl=us
The Retreat House at The Shrine of the Most Blessed Sacrament,0x8889b9035787dfd5:0x20dba75e7d1252b0,34.0591041,-86.6920055,Hotel,5.0,27,https://www.google.com/maps/place//data=!4m2!3m1!1s0x8889b9035787dfd5:0x20dba75e7d1252b0?authuser=-1&hl=en&gl=us
Ramada Syracuse,0x89d9f204bf81d3d5:0x9f909457b566ff2f,43.0948646,-76.17214659999999,Hotel,4.0,18,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89d9f204bf81d3d5:0x9f909457b566ff2f?authuser=-1&hl=en&gl=us
Luxurious Apts in Brickell,0x88d9b68731cfdd8f:0xe4dcbb0342098ef,25.7592437,-80.1935709,Hotel,5.0,5,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88d9b68731cfdd8f:0xe4dcbb0342098ef?authuser=-1&hl=en&gl=us
Econo lodge,0x88e6dbcd46815555:0xef3bf7af3088d1fa,29.222270899999998,-81.0321833,Hotel,2.8,3,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88e6dbcd46815555:0xef3bf7af3088d1fa?authuser=-1&hl=en&gl=us
Panoramic View,0x885bfea0b171c933:0x23f44ca4752d51b9,35.810527,-83.507891,Hotel,5.0,5,https://www.google.com/maps/place//data=!4m2!3m1!1s0x885bfea0b171c933:0x23f44ca4752d51b9?authuser=-1&hl=en&gl=us
Alon Las Vegas,0x80c8bfd96e5bbe3f:0x14f7f720efdce2a3,36.1885611,-115.3154579,Resort hotel,4.9,8,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c8bfd96e5bbe3f:0x14f7f720efdce2a3?authuser=-1&hl=en&gl=us
International Resort Liquidators,0x80c8c4f898d2eb27:0xf34806359e3e8cdf,36.1164081,-115.1410621,Resort hotel,5.0,3,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c8c4f898d2eb27:0xf34806359e3e8cdf?authuser=-1&hl=en&gl=us
bachelorette Party Las Vegas Massage party,0x80c8c517f9fa1c3b:0xe7551be20a45ede5,36.1043871,-115.1184644,Resort hotel,5.0,6,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c8c517f9fa1c3b:0xe7551be20a45ede5?authuser=-1&hl=en&gl=us
Trendwest Resorts,0x80c8c46c140e9963:0xc9a6b6645fbb7d8b,36.131909199999996,-115.16024589999999,Hotel,4.0,1,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c8c46c140e9963:0xc9a6b6645fbb7d8b?authuser=-1&hl=en&gl=us
My Grand Resorts,0x80c8c50f9b8952ad:0x518767bdf2966c3f,36.1003526,-115.1321768,Resort hotel,4.3,14,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c8c50f9b8952ad:0x518767bdf2966c3f?authuser=-1&hl=en&gl=us
Marquis Resort Homes,0x80c8d7f4f3ee05f3:0xdfaaddb6aa98340d,36.112563,-114.925716,Resort hotel,4.0,2,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c8d7f4f3ee05f3:0xdfaaddb6aa98340d?authuser=-1&hl=en&gl=us
Park Place 304C by Pinnacle Lodging,0x876af701e03b8af1:0x4e180848ebedc3,39.479874599999995,-106.048546,Hotel,3.0,1,https://www.google.com/maps/place//data=!4m2!3m1!1s0x876af701e03b8af1:0x4e180848ebedc3?authuser=-1&hl=en&gl=us
Park Place 101C by Pinnacle Lodging,0x876af7eb2bbd9939:0x8b1c206f1e2d2c50,39.4797857,-106.0488689,Hotel,3.0,5,https://www.google.com/maps/place//data=!4m2!3m1!1s0x876af7eb2bbd9939:0x8b1c206f1e2d2c50?authuser=-1&hl=en&gl=us
Dolomite Villas,0x87403963a6aada9f:0xd706def5defa445d,39.186004499999996,-106.82189079999999,Hotel,5.0,2,https://www.google.com/maps/place//data=!4m2!3m1!1s0x87403963a6aada9f:0xd706def5defa445d?authuser=-1&hl=en&gl=us
Sunset Beach Resort,0x52ca0d29811227ab:0x29ff720f41900b04,45.783530999999996,-95.35393739999999,Resort hotel,4.7,6,https://www.google.com/maps/place//data=!4m2!3m1!1s0x52ca0d29811227ab:0x29ff720f41900b04?authuser=-1&hl=en&gl=us
Super 8 Wahpeton,0x52c949abc985c4ab:0xfa418d8cc2de2875,46.288982499999996,-96.61466709999999,Hotel,1.6,8,https://www.google.com/maps/place//data=!4m2!3m1!1s0x52c949abc985c4ab:0xfa418d8cc2de2875?authuser=-1&hl=en&gl=us
Econo Lodge Inn & Suites,0x8826d2dc3d5bdfab:0x743992164001e3c9,44.048987499999996,-83.7044873,Hotel,2.6,16,https://www.google.com/maps/place//data=!4m2!3m1!1s0x8826d2dc3d5bdfab:0x743992164001e3c9?authuser=-1&hl=en&gl=us
Hampton Inn & Suites Sioux City-South,0x878dfebdebc05dcd:0xa2f3a53633354e3c,42.4419086,-96.3453329,Hotel,4.0,1,https://www.google.com/maps/place//data=!4m2!3m1!1s0x878dfebdebc05dcd:0xa2f3a53633354e3c?authuser=-1&hl=en&gl=us
Quality Inn Lookout Mountain,0x88605bf0675de9d3:0x60c54c99d5b428f6,35.0261825,-85.36237419999999,Hotel,2.6,28,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88605bf0675de9d3:0x60c54c99d5b428f6?authuser=-1&hl=en&gl=us
Quality Inn,0x89ab13056033988b:0xfa145215217c9e70,35.0211379,-78.8936283,Hotel,2.0,1,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89ab13056033988b:0xfa145215217c9e70?authuser=-1&hl=en&gl=us
Comfort Inn,0x8880a0a2e885c8e9:0xd5ebe0a06be59693,34.49494,-89.03575529999999,Hotel,2.5,4,https://www.google.com/maps/place//data=!4m2!3m1!1s0x8880a0a2e885c8e9:0xd5ebe0a06be59693?authuser=-1&hl=en&gl=us
Ramada,0x88f4c614f8a74b8d:0x7db45606ac0ab9d0,33.3990569,-84.7555598,Hotel,1.0,1,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88f4c614f8a74b8d:0x7db45606ac0ab9d0?authuser=-1&hl=en&gl=us
Lasting Impressions Cabin Eden Crest,0x885bfc63af129625:0xf5638891705439f7,35.8109916,-83.46760069999999,Hotel,4.1,4,https://www.google.com/maps/place//data=!4m2!3m1!1s0x885bfc63af129625:0xf5638891705439f7?authuser=-1&hl=en&gl=us
Short Stay Lodgings,0x5491751d78d29169:0x3313e9949eaf68a4,47.0405012,-122.89827779999999,Hotel,4.8,8,https://www.google.com/maps/place//data=!4m2!3m1!1s0x5491751d78d29169:0x3313e9949eaf68a4?authuser=-1&hl=en&gl=us
Sand Quest Beach Home,0x87541200ecf5f10d:0x6bbaa81997035578,41.898378199999996,-111.36755799999999,Hotel,4.7,3,https://www.google.com/maps/place//data=!4m2!3m1!1s0x87541200ecf5f10d:0x6bbaa81997035578?authuser=-1&hl=en&gl=us
Hays Ambassador Hotel & Conference Center,0x87a17908a80b7481:0x57c9b757a854bc5d,38.8962528,-99.3191045,Hotel,1.9,46,https://www.google.com/maps/place//data=!4m2!3m1!1s0x87a17908a80b7481:0x57c9b757a854bc5d?authuser=-1&hl=en&gl=us
Camel Stop RV Park,0x80d1590d27fcddb5:0xd823e9662ef17cb6,33.665752,-114.2145166,Hotel,4.3,4,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80d1590d27fcddb5:0xd823e9662ef17cb6?authuser=-1&hl=en&gl=us
Star Hotel,0x809aa01973d8b303:0x274a9fb79d71bab4,38.1332411,-121.27058319999999,Hotel,2.8,26,https://www.google.com/maps/place//data=!4m2!3m1!1s0x809aa01973d8b303:0x274a9fb79d71bab4?authuser=-1&hl=en&gl=us
Take It Easy Cabin,0x88437cf52c136885:0xe312919f1ebb229,37.6793052,-83.6561227,Hotel,4.0,7,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88437cf52c136885:0xe312919f1ebb229?authuser=-1&hl=en&gl=us
Seven Springs Mountain House,0x89cad69c6993eff7:0xb42089cf9224024c,40.083794999999995,-79.28823,Hotel,4.9,7,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89cad69c6993eff7:0xb42089cf9224024c?authuser=-1&hl=en&gl=us
Gallifrey Stables,0x8746f901a4189dd5:0x5bddfd1e4ffb0734,39.194140999999995,-108.716296,Hotel,5.0,3,https://www.google.com/maps/place//data=!4m2!3m1!1s0x8746f901a4189dd5:0x5bddfd1e4ffb0734?authuser=-1&hl=en&gl=us
Holiday Inn Express Ludington,0x881c1a05c55bfbf7:0xa93a510f8bd050df,43.955005799999995,-86.4125167,Hotel,4.5,18,https://www.google.com/maps/place//data=!4m2!3m1!1s0x881c1a05c55bfbf7:0xa93a510f8bd050df?authuser=-1&hl=en&gl=us
Harlem 144 Guest House,0x89c2f612248002bd:0x110c9492e7d1b9b7,40.8051247,-73.9495755,Hotel,3.3,4,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c2f612248002bd:0x110c9492e7d1b9b7?authuser=-1&hl=en&gl=us
The View Master,0x54c1eba0b2b416cf:0x9b2315da64178569,44.389894299999995,-124.08786839999999,Hotel,4.2,8,https://www.google.com/maps/place//data=!4m2!3m1!1s0x54c1eba0b2b416cf:0x9b2315da64178569?authuser=-1&hl=en&gl=us
Casino,0x88d9bb0a908b63ff:0x8444acbbdefd034d,25.8464013,-80.2796326,Hotel,3.5,2,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88d9bb0a908b63ff:0x8444acbbdefd034d?authuser=-1&hl=en&gl=us
St. Rita Hotel,0x89c10019d29fe0fb:0xcec1500f0b678784,39.562343,-74.238378,Hotel,3.0,2,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c10019d29fe0fb:0xcec1500f0b678784?authuser=-1&hl=en&gl=us
Golden Grove Townhome Corporate Stay,0x80dcd9a8ddafe707:0x59ef243f1b9ef784,33.776820799999996,-117.9147196,Extended stay hotel,5.0,5,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80dcd9a8ddafe707:0x59ef243f1b9ef784?authuser=-1&hl=en&gl=us
Froelich's Sayner Lodge on Plum Lake in Vilas County,0x4d55c58fffffffff:0x8b9b202e6075aa73,45.9985864,-89.5261645,Resort hotel,4.4,6,https://www.google.com/maps/place//data=!4m2!3m1!1s0x4d55c58fffffffff:0x8b9b202e6075aa73?authuser=-1&hl=en&gl=us
KyLakeLogHome,0x887a585c66212a89:0xc003fa2585aec345,36.803920999999995,-88.19153299999999,Hotel,4.9,7,https://www.google.com/maps/place//data=!4m2!3m1!1s0x887a585c66212a89:0xc003fa2585aec345?authuser=-1&hl=en&gl=us
"Friendship Island Resort, LLC - Cabin Rentals - Fishing",0x8800ba5679c836e9:0x113000e5d6f1b3e6,43.9766006,-89.8120651,Resort hotel,4.9,38,https://www.google.com/maps/place//data=!4m2!3m1!1s0x8800ba5679c836e9:0x113000e5d6f1b3e6?authuser=-1&hl=en&gl=us
Kiara's Rooms,0x89c2f720760a3b95:0xcc98298b78d187f9,40.807007399999996,-73.9411064,Hotel,4.0,2,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c2f720760a3b95:0xcc98298b78d187f9?authuser=-1&hl=en&gl=us
Cabin 163 Christmas Mountain Village,0x88075acee2846615:0x64cf177338a4d2c7,43.6117679,-89.8574999,Hotel,3.9,38,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88075acee2846615:0x64cf177338a4d2c7?authuser=-1&hl=en&gl=us
Clearwater Resort and Motel,0x883d1ddd0a2cf72b:0x756bac1646f41ba7,42.005660999999996,-84.28667569999999,Resort hotel,4.4,13,https://www.google.com/maps/place//data=!4m2!3m1!1s0x883d1ddd0a2cf72b:0x756bac1646f41ba7?authuser=-1&hl=en&gl=us
Edgewater Resort,0x89e01bceef1cea81:0x9fa7c637e6633699,43.644652799999996,-73.19794399999999,Resort hotel,3.7,8,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89e01bceef1cea81:0x9fa7c637e6633699?authuser=-1&hl=en&gl=us
Seaside Hotel,0x7c006d8a078d31e1:0xcb9179b40b3c3ea6,21.2798634,-157.8278286,Hotel,2.5,2,https://www.google.com/maps/place//data=!4m2!3m1!1s0x7c006d8a078d31e1:0xcb9179b40b3c3ea6?authuser=-1&hl=en&gl=us
Super 8 Annapolis MD,0x89b7f7f62b7972bb:0xba2684db31e4a07b,39.0246888,-76.4708193,Hotel,2.0,2,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89b7f7f62b7972bb:0xba2684db31e4a07b?authuser=-1&hl=en&gl=us
Captain's Quarters Resort,0x88d8fd8b1801b8e5:0x2dad0f9394e8d6a2,26.196529899999998,-80.0947549,Resort hotel,4.6,5,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88d8fd8b1801b8e5:0x2dad0f9394e8d6a2?authuser=-1&hl=en&gl=us
Paradise By The Sea,0x88d8fdf7cb1e37a3:0x480652a67156adad,26.186340899999998,-80.0967111,Hotel,3.7,7,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88d8fdf7cb1e37a3:0x480652a67156adad?authuser=-1&hl=en&gl=us
Marlboro Inn,0x89aebf983d52df75:0xc55eb033540187d,35.5823861,-77.59234289999999,Hotel,2.3,18,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89aebf983d52df75:0xc55eb033540187d?authuser=-1&hl=en&gl=us
Aala Loop Inn,0x795234ea266d8d95:0x6c7d546b765f01e8,19.5729079,-155.0699294,Hotel,3.5,2,https://www.google.com/maps/place//data=!4m2!3m1!1s0x795234ea266d8d95:0x6c7d546b765f01e8?authuser=-1&hl=en&gl=us
Stay Alfred at Park Avenue West,0x54950a04c1f4e455:0xe50091ad4d015e44,45.5194246,-122.68104559999999,Hotel,4.6,54,https://www.google.com/maps/place//data=!4m2!3m1!1s0x54950a04c1f4e455:0xe50091ad4d015e44?authuser=-1&hl=en&gl=us
Sunset Walk,0x88dd7c18aadd4033:0x3140281075e57fd4,28.3445777,-81.6090682,Resort hotel,5.0,7,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88dd7c18aadd4033:0x3140281075e57fd4?authuser=-1&hl=en&gl=us
The Pines at Coe's Corner Inc.,0x89e293f4cb946b7f:0xa6a69ea5369e7ed,43.136144,-70.913142,Extended stay hotel,4.6,5,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89e293f4cb946b7f:0xa6a69ea5369e7ed?authuser=-1&hl=en&gl=us
J.G Resort,0x89dccedc411b0ff3:0x44349935922b0468,41.613062299999996,-74.4876239,Resort hotel,4.4,28,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89dccedc411b0ff3:0x44349935922b0468?authuser=-1&hl=en&gl=us
Starlite Motel,0x89ab69b2a009b1af:0x200fcecc1e6c328c,35.1921594,-78.9855858,Hotel,3.2,46,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89ab69b2a009b1af:0x200fcecc1e6c328c?authuser=-1&hl=en&gl=us
Pioneer Landing R,0x88508b424be3d3b1:0x522adcd05b33b5de,36.3151272,-81.9473955,Resort hotel,5.0,1,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88508b424be3d3b1:0x522adcd05b33b5de?authuser=-1&hl=en&gl=us
